index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
60,britllm/britllm-3b-v0.1,cy_ccg_train:01063,"There is talk that the old name was Bodellog, but that may be the name of an area between Afon Gwyrfai and Dinas in the parish of Llanwnda.","Mae yna son mai Bodellog oedd yr hen enw, ond efallai bod hwnnw'n enw ar ardal rhwng Afon Gwyrfai a Dinas ym mhlwyf Llanwnda.",bod,no_mutation,no_mutation,fod,"Mae yna son mai Bodellog oedd yr hen enw, ond efallai fod hwnnw'n enw ar ardal rhwng Afon Gwyrfai a Dinas ym mhlwyf Llanwnda.",1.8360342979431152,1.836714744567871
61,britllm/britllm-3b-v0.1,cy_ccg_train:00485,The author shows that he was never afraid to speak his mind.,Mae'r awdur yn dangos na fu ganddo erioed ofn dweud ei ddweud.,ddweud,SM,L,dweud,Mae'r awdur yn dangos na fu ganddo erioed ofn dweud ei dweud.,1.3460434675216675,1.6679359674453735
62,britllm/britllm-3b-v0.1,cy_ccg_train:00570,Participants study through a supported distance learning program and there is no need to take time off work.,Mae cyfranogwyr yn astudio trwy raglen dysgu o bell â chymorth a does dim angen cymryd amser i ffwrdd o'r gwaith.,bell,SM,L,pell,Mae cyfranogwyr yn astudio trwy raglen dysgu o pell â chymorth a does dim angen cymryd amser i ffwrdd o'r gwaith.,1.398054838180542,1.811696171760559
63,britllm/britllm-3b-v0.1,cy_ccg_train:01062,"Y Bontnewydd is the correct form of writing the name correctly, a mutation of Pontnewydd.","Y Bontnewydd yw'r ffurf cywir o ysgrifennu'r enw yn gywir, treigliad o Pontnewydd.",gywir,SM,MS,cywir,"Y Bontnewydd yw'r ffurf cywir o ysgrifennu'r enw yn cywir, treigliad o Pontnewydd.",1.6920610666275024,1.9275703430175781
64,britllm/britllm-3b-v0.1,cy_ccg_train:00052,"In response to Gruffydd Aled Williams' concerns, Aberystwyth University has confirmed its intention to fill the vacant Chair.","Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn fwriad i lenwi'r Gadair wag.",fwriad,SM,MS,bwriad,"Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn bwriad i lenwi'r Gadair wag.",1.6177037954330444,1.6397228240966797
65,britllm/britllm-3b-v0.1,cy_ccg_train:01307,,"Fy nadl i wrth i ni ofyn wrth bobl fod yn rhan o'r drafodaeth am ddyfodol cyfansoddiadol Cymru ydi, pan na fyddwch chi eisiau edrych ar na thrafod ""ydan ni'n gallu 'neud pethau'n well yma yng Nghymru?""",bobl,SM,L,pobl,"Fy nadl i wrth i ni ofyn wrth pobl fod yn rhan o'r drafodaeth am ddyfodol cyfansoddiadol Cymru ydi, pan na fyddwch chi eisiau edrych ar na thrafod ""ydan ni'n gallu 'neud pethau'n well yma yng Nghymru?""",1.6793506145477295,1.7238857746124268
66,britllm/britllm-3b-v0.1,cy_ccg_test:00217,Everywhere was quiet after the kids went to bed.,Roedd pobman yn dawel ar ôl i'r plant fynd i'r gwely.,plant,no_mutation,no_mutation,blant,Roedd pobman yn dawel ar ôl i'r blant fynd i'r gwely.,1.1946312189102173,1.4097306728363037
67,britllm/britllm-3b-v0.1,cy_ccg_test:00729,it is not something new being targeted by hackers every day.,nid yw'n rhywbeth newydd fod yn cael ei dargedu gan hacwyr bob dydd.,cael,no_mutation,no_mutation,gael,nid yw'n rhywbeth newydd fod yn gael ei dargedu gan hacwyr bob dydd.,1.4996154308319092,1.593686819076538
68,britllm/britllm-3b-v0.1,cy_ccg_test:00529,The cookies do not collect personal information and no personal information is sent to third parties.,Nid yw'r cwcis yn casglu gwybodaeth bersonol ac ni chaiff unrhyw wybodaeth bersonol ei hanfon i drydydd parti.,bersonol,SM,MS,personol,Nid yw'r cwcis yn casglu gwybodaeth personol ac ni chaiff unrhyw wybodaeth bersonol ei hanfon i drydydd parti.,0.7979300022125244,0.9124371409416199
69,britllm/britllm-3b-v0.1,cy_ccg_train:00879,I wanted things to be the way they were before Dad left.,Roeddwn i eisiau i bethau fod fel ro'n nhw cyn i Dad adael.,Dad,SM,L,Tad,Roeddwn i eisiau i bethau fod fel ro'n nhw cyn i Tad adael.,1.299599289894104,1.8825725317001343
70,britllm/britllm-3b-v0.1,cy_ccg_train:00468,The Uplands was one of the most prosperous areas of the city which kept Thomas away from the industrial areas of the city.,Roedd yr Uplands yn un o ardaloedd mwyaf llewyrchus y ddinas a gadwodd Thomas i ffwrdd o ardaloedd diwydiannol y ddinas.,ddinas,SM,MS,dinas,Roedd yr Uplands yn un o ardaloedd mwyaf llewyrchus y ddinas a gadwodd Thomas i ffwrdd o ardaloedd diwydiannol y dinas.,1.5730676651000977,1.6684218645095825
71,britllm/britllm-3b-v0.1,cy_ccg_train:01266,,"Bydd Wrecsam yn gartref i dros 1,000 o weithgareddau a digwyddiadau o bob math o 2-9 Awst.",gartref,SM,MS,cartref,"Bydd Wrecsam yn cartref i dros 1,000 o weithgareddau a digwyddiadau o bob math o 2-9 Awst.",1.456374168395996,1.6235086917877197
72,britllm/britllm-3b-v0.1,cy_ccg_test:00637,He just won't climb.,Ni fydd ef ddim yn dringo.,fydd,SM,L,bydd,Ni bydd ef ddim yn dringo.,2.850184202194214,3.158625364303589
73,britllm/britllm-3b-v0.1,cy_ccg_train:00877,We had leisure to look around us before the service began.,Cawsom hamdden i edrych o'n cwmpas cyn i'r gwasanaeth ddechrau.,ddechrau,SM,MS,dechrau,Cawsom hamdden i edrych o'n cwmpas cyn i'r gwasanaeth dechrau.,1.525150179862976,1.6827763319015503
74,britllm/britllm-3b-v0.1,cy_ccg_train:00773,"Have you, like me, heard horror stories recently about estate auctioneers creating marketing material for local house sales to attract affluent English buyers?","Ydych chi, fel fi, wedi clywed straeon brawychus yn ddiweddar am arwerthwyr tai yn creu deunydd marchnata ar gyfer gwerthu tai lleol i ddenu prynwyr cefnog o Loegr?",ddiweddar,SM,MS,diweddar,"Ydych chi, fel fi, wedi clywed straeon brawychus yn diweddar am arwerthwyr tai yn creu deunydd marchnata ar gyfer gwerthu tai lleol i ddenu prynwyr cefnog o Loegr?",1.5106407403945923,1.5957417488098145
75,britllm/britllm-3b-v0.1,cy_ccg_train:00416,I really appreciate it - I know you don't have to.,Dwi'n gwerthfawrogi'n fawr - dwi'n gwybod bod dim rhaid i chdi wneud.,wneud,SM,MS,gwneud,Dwi'n gwerthfawrogi'n fawr - dwi'n gwybod bod dim rhaid i chdi gwneud.,1.375375747680664,1.4561681747436523
76,britllm/britllm-3b-v0.1,cy_ccg_train:01018,"You spend a week or more immersed in the Welsh language: its sound, its culture, and its music, and then just like that, someone has to return to the reality of life.","Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Gymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun ddychwelyd at realiti bywyd.",Gymraeg,SM,MS,Cymraeg,"Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Cymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun ddychwelyd at realiti bywyd.",1.8363784551620483,1.9111076593399048
77,britllm/britllm-3b-v0.1,cy_ccg_train:00772,"Two different problems that have a similar effect, a very negative effect of shutting local people out of the housing market and of sucking the life out of communities.","Dwy broblem wahanol sy'n cael effaith debyg, effaith negyddol iawn o gau pobl leol o'r farchnad dai ac o sugno bywyd allan o gymunedau.",cael,no_mutation,no_mutation,gael,"Dwy broblem wahanol sy'n gael effaith debyg, effaith negyddol iawn o gau pobl leol o'r farchnad dai ac o sugno bywyd allan o gymunedau.",2.223944902420044,2.2929813861846924
78,britllm/britllm-3b-v0.1,cy_ccg_train:01120,,"Roedden nhw hefyd yn eu hysgogi i annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu parchu.",cael,no_mutation,no_mutation,gael,"Roedden nhw hefyd yn eu hysgogi i annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn gael eu parchu.",1.282806396484375,1.3287842273712158
79,britllm/britllm-3b-v0.1,cy_ccg_dev:00396,"""There are not enough contemporary Welsh books available for people like me,"" he said while talking to A Living Wales.","""Does dim digon o lyfrau cyfoes Cymraeg ar gael i bobl fel fi,"" meddai wrth siarad â Cymru Fyw.",Cymru,no_mutation,no_mutation,Gymru,"""Does dim digon o lyfrau cyfoes Cymraeg ar gael i bobl fel fi,"" meddai wrth siarad â Gymru Fyw.",1.3104380369186401,1.5442683696746826
80,britllm/britllm-3b-v0.1,cy_ccg_dev:00187,We had just bought stamps.,Roedden ni newydd brynu stampiau.,brynu,SM,L,prynu,Roedden ni newydd prynu stampiau.,2.121695041656494,2.281233310699463
81,britllm/britllm-3b-v0.1,cy_ccg_test:00107,"After generating creative ideas, there are a number of techniques that can be used to decide which idea is suitable to develop.","Ar ôl cynhyrchu syniadau creadigol, mae nifer o dechnegau sy'n gallu cael eu defnyddio er mwyn penderfynu pa syniad sy'n addas i'w ddatblygu.",cael,no_mutation,no_mutation,gael,"Ar ôl cynhyrchu syniadau creadigol, mae nifer o dechnegau sy'n gallu gael eu defnyddio er mwyn penderfynu pa syniad sy'n addas i'w ddatblygu.",1.1204314231872559,1.2381930351257324
82,britllm/britllm-3b-v0.1,cy_ccg_train:00937,The old pub should have been over there.,Mi ddylase'r hen dafarn fod draw yn y fan acw.,ddylase,SM,L,dylase,Mi dylase'r hen dafarn fod draw yn y fan acw.,3.069045305252075,3.2604897022247314
83,britllm/britllm-3b-v0.1,cy_ccg_train:00142,The National Park continues to develop a network of trails for walkers of all abilities.,Mae'r Parc Cenedlaethol yn parhau i ddatblygu rhwydwaith o lwybrau ar gyfer cerddwyr o bob gallu.,gyfer,SM,L,cyfer,Mae'r Parc Cenedlaethol yn parhau i ddatblygu rhwydwaith o lwybrau ar cyfer cerddwyr o bob gallu.,1.070081114768982,1.3515359163284302
84,britllm/britllm-3b-v0.1,cy_ccg_train:01321,,"Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o greu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - mawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.",mawr,no_mutation,no_mutation,fawr,"Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o greu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - fawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.",1.272520899772644,1.3057489395141602
85,britllm/britllm-3b-v0.1,cy_ccg_test:00120,"The grant will be used to support around 41 projects in 16 local authorities, creating 2818 additional school and childcare places for learners.","Bydd y grant yn cael ei ddefnyddio i gefnogi oddeutu 41 o brosiectau mewn 16 awdurdod lleol, gan greu 2818 o lefydd ysgol a gofal plant ychwanegol i ddysgwyr.",plant,no_mutation,no_mutation,blant,"Bydd y grant yn cael ei ddefnyddio i gefnogi oddeutu 41 o brosiectau mewn 16 awdurdod lleol, gan greu 2818 o lefydd ysgol a gofal blant ychwanegol i ddysgwyr.",1.309059500694275,1.3994232416152954
86,britllm/britllm-3b-v0.1,cy_ccg_test:00698,My research has told me that the words are all written by the same person.,Mae fy ymchwil wedi dweud wrthai bod y geiriau i gyd wedi eu ysgrifennu gan yr un person.,gyd,SM,L,cyd,Mae fy ymchwil wedi dweud wrthai bod y geiriau i cyd wedi eu ysgrifennu gan yr un person.,1.2420356273651123,1.6887774467468262
87,britllm/britllm-3b-v0.1,cy_ccg_train:01009,"Morgan said: ""I am extremely grateful to Gwynedd Council and the Coleg Cymraeg Cenedlaethol for winning the scholarship this year"".","Meddai Morgan: ""Rwy'n hynod o ddiolchgar i Gyngor Gwynedd a'r Coleg Cymraeg Cenedlaethol am gael ennill yr ysgoloriaeth eleni"".",gael,SM,L,cael,"Meddai Morgan: ""Rwy'n hynod o ddiolchgar i Gyngor Gwynedd a'r Coleg Cymraeg Cenedlaethol am cael ennill yr ysgoloriaeth eleni"".",1.2514344453811646,1.4034581184387207
88,britllm/britllm-3b-v0.1,cy_ccg_train:00618,"By now around 700,000 people visit Snowdon every year and in July there were reports of queues of up to 45 minutes to get to the top of the mountain.","Erbyn hyn mae tua 700,000 o bobl yn ymweld â'r Wyddfa bob blwyddyn ac ym mis Gorffennaf roedd adroddiadau fod ciwiau o hyd at 45 munud i gyrraedd copa'r mynydd.",bobl,SM,L,pobl,"Erbyn hyn mae tua 700,000 o pobl yn ymweld â'r Wyddfa bob blwyddyn ac ym mis Gorffennaf roedd adroddiadau fod ciwiau o hyd at 45 munud i gyrraedd copa'r mynydd.",1.0859477519989014,1.1705492734909058
89,britllm/britllm-3b-v0.1,cy_ccg_test:00725,If you know you want to be an organ donor then you can register a decision like today to become a donor (opt in) or choose to do nothing - you will be deemed to have given your consent.,Os gwyddoch eich bod am fod yn rhoddwr organau yna gallwch gofrestru penderfyniad fel heddiw i fod yn rhoddwr (optio i mewn) neu dewis gwneud dim - ystyrir eich bod wedi rhoi eich cydsyniad.,gwneud,no_mutation,no_mutation,wneud,Os gwyddoch eich bod am fod yn rhoddwr organau yna gallwch gofrestru penderfyniad fel heddiw i fod yn rhoddwr (optio i mewn) neu dewis wneud dim - ystyrir eich bod wedi rhoi eich cydsyniad.,1.3847553730010986,1.4658368825912476
90,britllm/britllm-3b-v0.1,cy_ccg_dev:00269,A third of people in England have said they do not want the United Kingdom to continue.,Mae traean o bobl yn Lloegr wedi dweud nad ydynt yn dymuno i'r Deyrnas Unedig barhau.,dweud,no_mutation,no_mutation,ddweud,Mae traean o bobl yn Lloegr wedi ddweud nad ydynt yn dymuno i'r Deyrnas Unedig barhau.,0.9870288372039795,1.1484211683273315
91,britllm/britllm-3b-v0.1,cy_ccg_test:00762,"This is a clean, tension-free slate opportunity.","Dyma gyfle llechen lân, heb densiwn.",gyfle,SM,L,cyfle,"Dyma cyfle llechen lân, heb densiwn.",2.1755237579345703,2.8410961627960205
92,britllm/britllm-3b-v0.1,cy_ccg_train:00709,"If you cannot afford to pay off the debt in full, entering into a bailiff controlled goods agreement prevents it from taking the goods it has taken control of.","Os na allwch chi fforddio ad-dalu'r ddyled yn llawn, mae gwneud cytundeb nwyddau a reolirgyda'r beili yn ei atal rhag cymryd y nwyddau y mae wedi cymryd rheolaeth drostyn nhw.",cymryd,no_mutation,no_mutation,gymryd,"Os na allwch chi fforddio ad-dalu'r ddyled yn llawn, mae gwneud cytundeb nwyddau a reolirgyda'r beili yn ei atal rhag gymryd y nwyddau y mae wedi cymryd rheolaeth drostyn nhw.",1.3834747076034546,1.40570867061615
93,britllm/britllm-3b-v0.1,cy_ccg_test:00801,"Our experience in travel and tourism in Patagonia and the rest of Patagonia extends from 1998 and our team includes descendants of the original settlers and fluent speakers of Welsh, Spanish and English.","Mae ein profiad yn y maes teithio a thwristiaeth yn y Wladfa a gweddill Patagonia yn ymestyn o 1998 ac mae ein tîm yn cynnwys disgynyddion y gwladfawyr gwreiddiol a siaradwyr rhugl eu Cymraeg, Sbaeneg a Saesneg.",Cymraeg,no_mutation,no_mutation,Gymraeg,"Mae ein profiad yn y maes teithio a thwristiaeth yn y Wladfa a gweddill Patagonia yn ymestyn o 1998 ac mae ein tîm yn cynnwys disgynyddion y gwladfawyr gwreiddiol a siaradwyr rhugl eu Gymraeg, Sbaeneg a Saesneg.",1.295996904373169,1.3728681802749634
94,britllm/britllm-3b-v0.1,cy_ccg_train:00835,"The legend opens with Bendigeidfran son of Llŷr standing on a rock in Harlech looking towards the sea, where ships are seen approaching.","Mae'r chwedl yn agor gyda Bendigeidfran fab Llŷr yn sefyll ar graig yn Harlech yn edrych tua'r môr, lle gwelir llongau yn dynesu.",fab,SM,MS,mab,"Mae'r chwedl yn agor gyda Bendigeidfran mab Llŷr yn sefyll ar graig yn Harlech yn edrych tua'r môr, lle gwelir llongau yn dynesu.",1.5190587043762207,1.5496124029159546
95,britllm/britllm-3b-v0.1,cy_ccg_train:01137,,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich tŷ chi, wrth fynd ati i geisio adnabod y lluniau?",geisio,SM,L,ceisio,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich tŷ chi, wrth fynd ati i ceisio adnabod y lluniau?",2.2450509071350098,2.3526620864868164
96,britllm/britllm-3b-v0.1,cy_ccg_test:00438,"This gave de Gaulle strength in Évian negotiations in May 1961, but because of his numerous public expressions of his desire to end the war as soon as possible, he had to make several concessions to the FLN.","Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",bosib,SM,MS,posib,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn posib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",1.760421633720398,1.8361785411834717
97,britllm/britllm-3b-v0.1,cy_ccg_dev:00223,If quoting these words seems odd in an article boosting a tourist destination: there is a point to it all.,Os yw dyfynnu'r geiriau hyn i weld yn rhyfedd mewn erthygl yn hybu cyrchfan twristiaeth: mae pwynt i hyn i gyd.,weld,SM,L,gweld,Os yw dyfynnu'r geiriau hyn i gweld yn rhyfedd mewn erthygl yn hybu cyrchfan twristiaeth: mae pwynt i hyn i gyd.,2.200829267501831,2.3056631088256836
98,britllm/britllm-3b-v0.1,cy_ccg_train:01113,,"Dechreuodd Mihangel y ddeiseb pum mis yn ôl ac er ei fod heb atynnu llawer o lofnodion pryd hynny, mae'r ddeiseb wedi cyrraedd 1,000 o lofnodion erbyn hyn.",ddeiseb,SM,MS,deiseb,"Dechreuodd Mihangel y deiseb pum mis yn ôl ac er ei fod heb atynnu llawer o lofnodion pryd hynny, mae'r ddeiseb wedi cyrraedd 1,000 o lofnodion erbyn hyn.",1.3531723022460938,1.4098432064056396
99,britllm/britllm-3b-v0.1,cy_ccg_test:00588,"But they are accused of failing to plan the future of services after the cuts, following a freedom of information request from Friends of Ceredigion Young Musicians.","Ond maen nhw'n cael eu cyhuddo o fethu â chynllunio dyfodol y gwasanaethau ar ôl y toriadau, yn dilyn cais rhyddid gwybodaeth gan Gyfeillion Cerddorion Ifanc Ceredigion.",cael,no_mutation,no_mutation,gael,"Ond maen nhw'n gael eu cyhuddo o fethu â chynllunio dyfodol y gwasanaethau ar ôl y toriadau, yn dilyn cais rhyddid gwybodaeth gan Gyfeillion Cerddorion Ifanc Ceredigion.",1.5267759561538696,1.609209418296814
100,britllm/britllm-3b-v0.1,cy_ccg_train:01213,,"Angharad Lee, cyfarwyddwraig flaenllaw o fro'r Eisteddfod, sy'n gyfrifol am lwyfannu'r sioe, a hithau wedi gweithio ar nifer o brosiectau mawr yr Eisteddfod dros y blynyddoedd diwethaf.",lwyfannu,SM,L,llwyfannu,"Angharad Lee, cyfarwyddwraig flaenllaw o fro'r Eisteddfod, sy'n gyfrifol am llwyfannu'r sioe, a hithau wedi gweithio ar nifer o brosiectau mawr yr Eisteddfod dros y blynyddoedd diwethaf.",1.2600271701812744,1.286557674407959
101,britllm/britllm-3b-v0.1,cy_ccg_test:00342,"Between 6 November and 8 December 2018, Theatr Genedlaethol Cymru will be touring Wales staging the drama of Nurses.","Rhwng 6 Tachwedd a 8 Rhagfyr 2018, bydd Theatr Genedlaethol Cymru yn teithio ledled Cymru yn llwyfannu drama Nyrsys.",Genedlaethol,SM,MS,Cenedlaethol,"Rhwng 6 Tachwedd a 8 Rhagfyr 2018, bydd Theatr Cenedlaethol Cymru yn teithio ledled Cymru yn llwyfannu drama Nyrsys.",1.3042389154434204,1.3689486980438232
102,britllm/britllm-3b-v0.1,cy_ccg_train:00685,I am not saying too much to say that without you I would not have reached the place.,Nid wyf yn deud gormod wrth ddweud na hebdda ti ni buaswn wedi cyrraedd yr lle.,ddweud,SM,L,dweud,Nid wyf yn deud gormod wrth dweud na hebdda ti ni buaswn wedi cyrraedd yr lle.,2.3698890209198,2.5482492446899414
103,britllm/britllm-3b-v0.1,cy_ccg_dev:00375,But beyond that it can be said to be as pure a translation as a translation can be.,Ond y tu hwnt i hynny gellid dweud ei fod yn gyfieithiad mor bur ag y gall cyfieithiad fod.,fod,SM,L,bod,Ond y tu hwnt i hynny gellid dweud ei bod yn gyfieithiad mor bur ag y gall cyfieithiad fod.,1.5525360107421875,1.5697910785675049
104,britllm/britllm-3b-v0.1,cy_ccg_dev:00385,European and UK legislation protects certain species and sites; there is also local and national planning policy and guidance on wildlife protection.,Mae deddfwriaeth Ewrop a'r Deyrnas Unedig yn diogelu rhai rhywogaethau a safleoedd; mae yna hefyd bolisi cynllunio a chanllawiau lleol a chenedlaethol ar ddiogelu bywyd gwyllt.,rhai,no_mutation,no_mutation,rai,Mae deddfwriaeth Ewrop a'r Deyrnas Unedig yn diogelu rai rhywogaethau a safleoedd; mae yna hefyd bolisi cynllunio a chanllawiau lleol a chenedlaethol ar ddiogelu bywyd gwyllt.,1.1731154918670654,1.2638418674468994
105,britllm/britllm-3b-v0.1,cy_ccg_test:00310,"Powys lost much of its territory, which used to extend east of the existing border, including the old center, Pengwern.","Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin bresennol, gan gynnwys yr hen ganolfan, Pengwern.",ganolfan,SM,MS,canolfan,"Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin bresennol, gan gynnwys yr hen canolfan, Pengwern.",1.5269263982772827,1.6269196271896362
106,britllm/britllm-3b-v0.1,cy_ccg_test:00946,The phone rang when Tom was in the middle of his lunch.,Canodd y ffôn pan oedd Tom ar ganol ei ginio.,ginio,SM,L,cinio,Canodd y ffôn pan oedd Tom ar ganol ei cinio.,2.936549425125122,3.1902894973754883
107,britllm/britllm-3b-v0.1,cy_ccg_dev:00112,"And where you get mountains, you can often find waterfalls too!","A ble cewch fynyddoedd, yn aml iawn cewch raeadrau hefyd!",raeadrau,SM,MS,rhaeadrau,"A ble cewch fynyddoedd, yn aml iawn cewch rhaeadrau hefyd!",2.0594301223754883,2.1393282413482666
108,britllm/britllm-3b-v0.1,cy_ccg_train:00070,"This is not a sermon, or a compulsion, unless the insight of a student receiving education through the medium of Welsh and English.","Nid pregeth, neu orfodaeth yw hyn, onid mewnwelediad gan fyfyriwr sy'n derbyn addysg trwy'r Gymraeg ac yn y Saesneg.",Gymraeg,SM,MS,Cymraeg,"Nid pregeth, neu orfodaeth yw hyn, onid mewnwelediad gan fyfyriwr sy'n derbyn addysg trwy'r Cymraeg ac yn y Saesneg.",1.8848421573638916,1.9859669208526611
109,britllm/britllm-3b-v0.1,cy_ccg_dev:00064,"So, without being able to trust anyone else, here are my reasons for staying:","Felly, heb i mi fedru ymddiried ym marn unrhyw un arall, dyma fy rhesymau am aros:",fedru,SM,MS,medru,"Felly, heb i mi medru ymddiried ym marn unrhyw un arall, dyma fy rhesymau am aros:",1.7869430780410767,2.0680596828460693
110,britllm/britllm-3b-v0.1,cy_ccg_dev:00299,"If releasing The Platform on a seasonal basis has taught me anything, it's that time goes by so fast it's quite skyscrapers.","Os ma' rhyddhau Y Platfform yn dymhorol wedi dysgu unrhyw beth i mi, hynny ydi for amser yn mynd mor sydyn mae e'n eitha sgêri.",for,SM,L,mor,"Os ma' rhyddhau Y Platfmorm yn dymhorol wedi dysgu unrhyw beth i mi, hynny ydi mor amser yn mynd mor sydyn mae e'n eitha sgêri.",2.4815192222595215,2.995187520980835
111,britllm/britllm-3b-v0.1,cy_ccg_train:00431,I fear this will again be a complete waste of money.,Ofnaf mai gwastraff llwyr o arian fydd hyn eto.,fydd,SM,MS,bydd,Ofnaf mai gwastraff llwyr o arian bydd hyn eto.,2.075009346008301,2.3747658729553223
112,britllm/britllm-3b-v0.1,cy_ccg_test:00345,"At the end of last year Elfed Wyn Jones, Trawsfynydd, decided to make a stand to call for devolution of broadcasting to Wales, by fasting for a week - with water only for subsistence - in an attempt to draw people 's attention to this issue he believes so strong in it.","Ar ddiwedd y llynedd penderfynodd Elfed Wyn Jones, Trawsfynydd, wneud safiad er mwyn galw am ddatganoli darlledu i Gymru, drwy ymprydio am wythnos – efo dŵr yn unig fel cynhaliaeth - er mwyn ceisio tynnu sylw pobl at y mater yma y mae'n credu mor gryf ynddo.",mor,no_mutation,no_mutation,for,"Ar ddiwedd y llynedd penderfynodd Elfed Wyn Jones, Trawsfynydd, wneud safiad er mwyn galw am ddatganoli darlledu i Gymru, drwy ymprydio am wythnos – efo dŵr yn unig fel cynhaliaeth - er mwyn ceisio tynnu sylw pobl at y mater yma y mae'n credu for gryf ynddo.",1.7279912233352661,1.7964696884155273
113,britllm/britllm-3b-v0.1,cy_ccg_dev:00055,"They buy and cook food for each other every night, like an old married couple; but leave the dishes everywhere.","Maen nhw'n prynu a choginio bwyd i'w gilydd pob nos, fel pâr hen briod; ond yn gadael y llestri ym mhob man.",gadael,no_mutation,no_mutation,adael,"Maen nhw'n prynu a choginio bwyd i'w gilydd pob nos, fel pâr hen briod; ond yn adael y llestri ym mhob man.",1.9145691394805908,2.093919515609741
114,britllm/britllm-3b-v0.1,cy_ccg_test:00438,"This gave de Gaulle strength in Évian negotiations in May 1961, but because of his numerous public expressions of his desire to end the war as soon as possible, he had to make several concessions to the FLN.","Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",ddymuniad,SM,L,dymuniad,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i dymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",1.760421633720398,1.7819163799285889
115,britllm/britllm-3b-v0.1,cy_ccg_train:00810,"The farmers called for rain, and it came, incessantly until mid-May, with strong winds, snow, hail and riots to follow.","Y ffermwyr yn galw am law, ac fe ddaeth, yn ddi-baid hyd ganol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.",ganol,SM,L,canol,"Y ffermwyr yn galw am law, ac fe ddaeth, yn ddi-baid hyd canol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.",2.1638593673706055,2.244223117828369
116,britllm/britllm-3b-v0.1,cy_ccg_train:00717,We have some great stories about the weather.,Mae gennon ni rai straeon gwych am y tywydd.,rai,SM,L,rhai,Mae gennon ni rhai straeon gwych am y tywydd.,1.9381141662597656,2.0532758235931396
117,britllm/britllm-3b-v0.1,cy_ccg_test:00174,The teacher came to school even though he was ill.,Daeth yr athro i'r ysgol er ei fod e'n dost.,fod,SM,L,bod,Daeth yr athro i'r ysgol er ei bod e'n dost.,1.7861433029174805,2.11543345451355
