index,model,sentence_id,sentence_en,correct_sentence,correct_word,mutation_type,trigger_type,incorrect_word,incorrect_sentence,p_correct,p_incorrect
60,goldfish-models/cym_latn_10mb,cy_ccg_train:01063,"There is talk that the old name was Bodellog, but that may be the name of an area between Afon Gwyrfai and Dinas in the parish of Llanwnda.","Mae yna son mai Bodellog oedd yr hen enw, ond efallai bod hwnnw'n enw ar ardal rhwng Afon Gwyrfai a Dinas ym mhlwyf Llanwnda.",bod,no_mutation,no_mutation,fod,"Mae yna son mai Bodellog oedd yr hen enw, ond efallai fod hwnnw'n enw ar ardal rhwng Afon Gwyrfai a Dinas ym mhlwyf Llanwnda.",5.412988662719727,5.450824737548828
61,goldfish-models/cym_latn_10mb,cy_ccg_train:00485,The author shows that he was never afraid to speak his mind.,Mae'r awdur yn dangos na fu ganddo erioed ofn dweud ei ddweud.,ddweud,SM,L,dweud,Mae'r awdur yn dangos na fu ganddo erioed ofn dweud ei dweud.,4.279557228088379,4.519657611846924
62,goldfish-models/cym_latn_10mb,cy_ccg_train:00570,Participants study through a supported distance learning program and there is no need to take time off work.,Mae cyfranogwyr yn astudio trwy raglen dysgu o bell â chymorth a does dim angen cymryd amser i ffwrdd o'r gwaith.,bell,SM,L,pell,Mae cyfranogwyr yn astudio trwy raglen dysgu o pell â chymorth a does dim angen cymryd amser i ffwrdd o'r gwaith.,4.230135440826416,4.576361179351807
63,goldfish-models/cym_latn_10mb,cy_ccg_train:01062,"Y Bontnewydd is the correct form of writing the name correctly, a mutation of Pontnewydd.","Y Bontnewydd yw'r ffurf cywir o ysgrifennu'r enw yn gywir, treigliad o Pontnewydd.",gywir,SM,MS,cywir,"Y Bontnewydd yw'r ffurf cywir o ysgrifennu'r enw yn cywir, treigliad o Pontnewydd.",4.983792304992676,5.173626899719238
64,goldfish-models/cym_latn_10mb,cy_ccg_train:00052,"In response to Gruffydd Aled Williams' concerns, Aberystwyth University has confirmed its intention to fill the vacant Chair.","Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn fwriad i lenwi'r Gadair wag.",fwriad,SM,MS,bwriad,"Mewn ymateb i bryderon Gruffydd Aled Williams, mae Prifysgol Aberystwyth wedi cadarnhau ei bod yn bwriad i lenwi'r Gadair wag.",4.774367332458496,4.845865249633789
65,goldfish-models/cym_latn_10mb,cy_ccg_train:01307,,"Fy nadl i wrth i ni ofyn wrth bobl fod yn rhan o'r drafodaeth am ddyfodol cyfansoddiadol Cymru ydi, pan na fyddwch chi eisiau edrych ar na thrafod ""ydan ni'n gallu 'neud pethau'n well yma yng Nghymru?""",bobl,SM,L,pobl,"Fy nadl i wrth i ni ofyn wrth pobl fod yn rhan o'r drafodaeth am ddyfodol cyfansoddiadol Cymru ydi, pan na fyddwch chi eisiau edrych ar na thrafod ""ydan ni'n gallu 'neud pethau'n well yma yng Nghymru?""",5.176426410675049,5.244030952453613
66,goldfish-models/cym_latn_10mb,cy_ccg_test:00217,Everywhere was quiet after the kids went to bed.,Roedd pobman yn dawel ar ôl i'r plant fynd i'r gwely.,plant,no_mutation,no_mutation,blant,Roedd pobman yn dawel ar ôl i'r blant fynd i'r gwely.,3.6462974548339844,3.88091778755188
67,goldfish-models/cym_latn_10mb,cy_ccg_test:00729,it is not something new being targeted by hackers every day.,nid yw'n rhywbeth newydd fod yn cael ei dargedu gan hacwyr bob dydd.,cael,no_mutation,no_mutation,gael,nid yw'n rhywbeth newydd fod yn gael ei dargedu gan hacwyr bob dydd.,3.9546170234680176,4.379486083984375
68,goldfish-models/cym_latn_10mb,cy_ccg_test:00529,The cookies do not collect personal information and no personal information is sent to third parties.,Nid yw'r cwcis yn casglu gwybodaeth bersonol ac ni chaiff unrhyw wybodaeth bersonol ei hanfon i drydydd parti.,bersonol,SM,MS,personol,Nid yw'r cwcis yn casglu gwybodaeth personol ac ni chaiff unrhyw wybodaeth bersonol ei hanfon i drydydd parti.,3.5258162021636963,3.6227614879608154
69,goldfish-models/cym_latn_10mb,cy_ccg_train:00879,I wanted things to be the way they were before Dad left.,Roeddwn i eisiau i bethau fod fel ro'n nhw cyn i Dad adael.,Dad,SM,L,Tad,Roeddwn i eisiau i bethau fod fel ro'n nhw cyn i Tad adael.,4.846789836883545,4.93537712097168
70,goldfish-models/cym_latn_10mb,cy_ccg_train:00468,The Uplands was one of the most prosperous areas of the city which kept Thomas away from the industrial areas of the city.,Roedd yr Uplands yn un o ardaloedd mwyaf llewyrchus y ddinas a gadwodd Thomas i ffwrdd o ardaloedd diwydiannol y ddinas.,ddinas,SM,MS,dinas,Roedd yr Uplands yn un o ardaloedd mwyaf llewyrchus y ddinas a gadwodd Thomas i ffwrdd o ardaloedd diwydiannol y dinas.,5.350955963134766,5.612309455871582
71,goldfish-models/cym_latn_10mb,cy_ccg_train:01266,,"Bydd Wrecsam yn gartref i dros 1,000 o weithgareddau a digwyddiadau o bob math o 2-9 Awst.",gartref,SM,MS,cartref,"Bydd Wrecsam yn cartref i dros 1,000 o weithgareddau a digwyddiadau o bob math o 2-9 Awst.",4.580175876617432,4.911946773529053
72,goldfish-models/cym_latn_10mb,cy_ccg_test:00637,He just won't climb.,Ni fydd ef ddim yn dringo.,fydd,SM,L,bydd,Ni bydd ef ddim yn dringo.,4.425900459289551,5.27632474899292
73,goldfish-models/cym_latn_10mb,cy_ccg_train:00877,We had leisure to look around us before the service began.,Cawsom hamdden i edrych o'n cwmpas cyn i'r gwasanaeth ddechrau.,ddechrau,SM,MS,dechrau,Cawsom hamdden i edrych o'n cwmpas cyn i'r gwasanaeth dechrau.,4.578185558319092,4.707917213439941
74,goldfish-models/cym_latn_10mb,cy_ccg_train:00773,"Have you, like me, heard horror stories recently about estate auctioneers creating marketing material for local house sales to attract affluent English buyers?","Ydych chi, fel fi, wedi clywed straeon brawychus yn ddiweddar am arwerthwyr tai yn creu deunydd marchnata ar gyfer gwerthu tai lleol i ddenu prynwyr cefnog o Loegr?",ddiweddar,SM,MS,diweddar,"Ydych chi, fel fi, wedi clywed straeon brawychus yn diweddar am arwerthwyr tai yn creu deunydd marchnata ar gyfer gwerthu tai lleol i ddenu prynwyr cefnog o Loegr?",5.852574348449707,6.050786018371582
75,goldfish-models/cym_latn_10mb,cy_ccg_train:00416,I really appreciate it - I know you don't have to.,Dwi'n gwerthfawrogi'n fawr - dwi'n gwybod bod dim rhaid i chdi wneud.,wneud,SM,MS,gwneud,Dwi'n gwerthfawrogi'n fawr - dwi'n gwybod bod dim rhaid i chdi gwneud.,3.461516857147217,3.665041446685791
76,goldfish-models/cym_latn_10mb,cy_ccg_train:01018,"You spend a week or more immersed in the Welsh language: its sound, its culture, and its music, and then just like that, someone has to return to the reality of life.","Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Gymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun ddychwelyd at realiti bywyd.",Gymraeg,SM,MS,Cymraeg,"Mi ydach chi'n treulio wythnos neu fwy wedi eich trochi yn y Cymraeg: ei sŵn, ei diwylliant, a'i cherddoriaeth, a wedyn jest fel'na, mae'n rhaid i rywun ddychwelyd at realiti bywyd.",4.765946388244629,4.87811803817749
77,goldfish-models/cym_latn_10mb,cy_ccg_train:00772,"Two different problems that have a similar effect, a very negative effect of shutting local people out of the housing market and of sucking the life out of communities.","Dwy broblem wahanol sy'n cael effaith debyg, effaith negyddol iawn o gau pobl leol o'r farchnad dai ac o sugno bywyd allan o gymunedau.",cael,no_mutation,no_mutation,gael,"Dwy broblem wahanol sy'n gael effaith debyg, effaith negyddol iawn o gau pobl leol o'r farchnad dai ac o sugno bywyd allan o gymunedau.",5.173916816711426,5.4293718338012695
78,goldfish-models/cym_latn_10mb,cy_ccg_train:01120,,"Roedden nhw hefyd yn eu hysgogi i annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn cael eu parchu.",cael,no_mutation,no_mutation,gael,"Roedden nhw hefyd yn eu hysgogi i annog staff i wneud mwy o ddefnydd o'r Gymraeg gyda chymorth Swyddfa'r Post, bod ffurflenni Cymraeg mor amlwg ac mor hawdd i'w derbyn â rhai Saesneg, a bod cwsmeriaid sy'n dewis defnyddio'r Gymraeg yn gael eu parchu.",4.200376510620117,4.350778102874756
79,goldfish-models/cym_latn_10mb,cy_ccg_dev:00396,"""There are not enough contemporary Welsh books available for people like me,"" he said while talking to A Living Wales.","""Does dim digon o lyfrau cyfoes Cymraeg ar gael i bobl fel fi,"" meddai wrth siarad â Cymru Fyw.",Cymru,no_mutation,no_mutation,Gymru,"""Does dim digon o lyfrau cyfoes Cymraeg ar gael i bobl fel fi,"" meddai wrth siarad â Gymru Fyw.",4.42409610748291,4.46825647354126
80,goldfish-models/cym_latn_10mb,cy_ccg_dev:00187,We had just bought stamps.,Roedden ni newydd brynu stampiau.,brynu,SM,L,prynu,Roedden ni newydd prynu stampiau.,7.419602394104004,7.504197120666504
81,goldfish-models/cym_latn_10mb,cy_ccg_test:00107,"After generating creative ideas, there are a number of techniques that can be used to decide which idea is suitable to develop.","Ar ôl cynhyrchu syniadau creadigol, mae nifer o dechnegau sy'n gallu cael eu defnyddio er mwyn penderfynu pa syniad sy'n addas i'w ddatblygu.",cael,no_mutation,no_mutation,gael,"Ar ôl cynhyrchu syniadau creadigol, mae nifer o dechnegau sy'n gallu gael eu defnyddio er mwyn penderfynu pa syniad sy'n addas i'w ddatblygu.",3.3091211318969727,3.520313262939453
82,goldfish-models/cym_latn_10mb,cy_ccg_train:00937,The old pub should have been over there.,Mi ddylase'r hen dafarn fod draw yn y fan acw.,ddylase,SM,L,dylase,Mi dylase'r hen dafarn fod draw yn y fan acw.,6.09617280960083,5.668405055999756
83,goldfish-models/cym_latn_10mb,cy_ccg_train:00142,The National Park continues to develop a network of trails for walkers of all abilities.,Mae'r Parc Cenedlaethol yn parhau i ddatblygu rhwydwaith o lwybrau ar gyfer cerddwyr o bob gallu.,gyfer,SM,L,cyfer,Mae'r Parc Cenedlaethol yn parhau i ddatblygu rhwydwaith o lwybrau ar cyfer cerddwyr o bob gallu.,3.7012012004852295,4.553531646728516
84,goldfish-models/cym_latn_10mb,cy_ccg_train:01321,,"Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o greu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - mawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.",mawr,no_mutation,no_mutation,fawr,"Roedd dathliadau'r canmlwyddiant yn gyfle i edrych yn ôl dros ganrif o greu cerddoriaeth, gan rannu cerrig milltiroedd cerddorol - fawr a bach - ac yna ymlaen i'r 100 mlynedd nesaf, a fydd yn gweld nifer o ddatblygiadau newydd a chyffrous.",4.674296855926514,4.720383167266846
85,goldfish-models/cym_latn_10mb,cy_ccg_test:00120,"The grant will be used to support around 41 projects in 16 local authorities, creating 2818 additional school and childcare places for learners.","Bydd y grant yn cael ei ddefnyddio i gefnogi oddeutu 41 o brosiectau mewn 16 awdurdod lleol, gan greu 2818 o lefydd ysgol a gofal plant ychwanegol i ddysgwyr.",plant,no_mutation,no_mutation,blant,"Bydd y grant yn cael ei ddefnyddio i gefnogi oddeutu 41 o brosiectau mewn 16 awdurdod lleol, gan greu 2818 o lefydd ysgol a gofal blant ychwanegol i ddysgwyr.",4.968329906463623,5.2184271812438965
86,goldfish-models/cym_latn_10mb,cy_ccg_test:00698,My research has told me that the words are all written by the same person.,Mae fy ymchwil wedi dweud wrthai bod y geiriau i gyd wedi eu ysgrifennu gan yr un person.,gyd,SM,L,cyd,Mae fy ymchwil wedi dweud wrthai bod y geiriau i cyd wedi eu ysgrifennu gan yr un person.,4.4649786949157715,5.051844120025635
87,goldfish-models/cym_latn_10mb,cy_ccg_train:01009,"Morgan said: ""I am extremely grateful to Gwynedd Council and the Coleg Cymraeg Cenedlaethol for winning the scholarship this year"".","Meddai Morgan: ""Rwy'n hynod o ddiolchgar i Gyngor Gwynedd a'r Coleg Cymraeg Cenedlaethol am gael ennill yr ysgoloriaeth eleni"".",gael,SM,L,cael,"Meddai Morgan: ""Rwy'n hynod o ddiolchgar i Gyngor Gwynedd a'r Coleg Cymraeg Cenedlaethol am cael ennill yr ysgoloriaeth eleni"".",4.134449005126953,4.306748867034912
88,goldfish-models/cym_latn_10mb,cy_ccg_train:00618,"By now around 700,000 people visit Snowdon every year and in July there were reports of queues of up to 45 minutes to get to the top of the mountain.","Erbyn hyn mae tua 700,000 o bobl yn ymweld â'r Wyddfa bob blwyddyn ac ym mis Gorffennaf roedd adroddiadau fod ciwiau o hyd at 45 munud i gyrraedd copa'r mynydd.",bobl,SM,L,pobl,"Erbyn hyn mae tua 700,000 o pobl yn ymweld â'r Wyddfa bob blwyddyn ac ym mis Gorffennaf roedd adroddiadau fod ciwiau o hyd at 45 munud i gyrraedd copa'r mynydd.",4.358375549316406,4.5438151359558105
89,goldfish-models/cym_latn_10mb,cy_ccg_test:00725,If you know you want to be an organ donor then you can register a decision like today to become a donor (opt in) or choose to do nothing - you will be deemed to have given your consent.,Os gwyddoch eich bod am fod yn rhoddwr organau yna gallwch gofrestru penderfyniad fel heddiw i fod yn rhoddwr (optio i mewn) neu dewis gwneud dim - ystyrir eich bod wedi rhoi eich cydsyniad.,gwneud,no_mutation,no_mutation,wneud,Os gwyddoch eich bod am fod yn rhoddwr organau yna gallwch gofrestru penderfyniad fel heddiw i fod yn rhoddwr (optio i mewn) neu dewis wneud dim - ystyrir eich bod wedi rhoi eich cydsyniad.,5.743098735809326,5.8117995262146
90,goldfish-models/cym_latn_10mb,cy_ccg_dev:00269,A third of people in England have said they do not want the United Kingdom to continue.,Mae traean o bobl yn Lloegr wedi dweud nad ydynt yn dymuno i'r Deyrnas Unedig barhau.,dweud,no_mutation,no_mutation,ddweud,Mae traean o bobl yn Lloegr wedi ddweud nad ydynt yn dymuno i'r Deyrnas Unedig barhau.,3.471482038497925,3.768125057220459
91,goldfish-models/cym_latn_10mb,cy_ccg_test:00762,"This is a clean, tension-free slate opportunity.","Dyma gyfle llechen lân, heb densiwn.",gyfle,SM,L,cyfle,"Dyma cyfle llechen lân, heb densiwn.",6.7564897537231445,7.084467887878418
92,goldfish-models/cym_latn_10mb,cy_ccg_train:00709,"If you cannot afford to pay off the debt in full, entering into a bailiff controlled goods agreement prevents it from taking the goods it has taken control of.","Os na allwch chi fforddio ad-dalu'r ddyled yn llawn, mae gwneud cytundeb nwyddau a reolirgyda'r beili yn ei atal rhag cymryd y nwyddau y mae wedi cymryd rheolaeth drostyn nhw.",cymryd,no_mutation,no_mutation,gymryd,"Os na allwch chi fforddio ad-dalu'r ddyled yn llawn, mae gwneud cytundeb nwyddau a reolirgyda'r beili yn ei atal rhag gymryd y nwyddau y mae wedi cymryd rheolaeth drostyn nhw.",4.8289079666137695,4.9639458656311035
93,goldfish-models/cym_latn_10mb,cy_ccg_test:00801,"Our experience in travel and tourism in Patagonia and the rest of Patagonia extends from 1998 and our team includes descendants of the original settlers and fluent speakers of Welsh, Spanish and English.","Mae ein profiad yn y maes teithio a thwristiaeth yn y Wladfa a gweddill Patagonia yn ymestyn o 1998 ac mae ein tîm yn cynnwys disgynyddion y gwladfawyr gwreiddiol a siaradwyr rhugl eu Cymraeg, Sbaeneg a Saesneg.",Cymraeg,no_mutation,no_mutation,Gymraeg,"Mae ein profiad yn y maes teithio a thwristiaeth yn y Wladfa a gweddill Patagonia yn ymestyn o 1998 ac mae ein tîm yn cynnwys disgynyddion y gwladfawyr gwreiddiol a siaradwyr rhugl eu Gymraeg, Sbaeneg a Saesneg.",5.404788017272949,5.310766696929932
94,goldfish-models/cym_latn_10mb,cy_ccg_train:00835,"The legend opens with Bendigeidfran son of Llŷr standing on a rock in Harlech looking towards the sea, where ships are seen approaching.","Mae'r chwedl yn agor gyda Bendigeidfran fab Llŷr yn sefyll ar graig yn Harlech yn edrych tua'r môr, lle gwelir llongau yn dynesu.",fab,SM,MS,mab,"Mae'r chwedl yn agor gyda Bendigeidfran mab Llŷr yn sefyll ar graig yn Harlech yn edrych tua'r môr, lle gwelir llongau yn dynesu.",5.673572540283203,5.642287731170654
95,goldfish-models/cym_latn_10mb,cy_ccg_train:01137,,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich tŷ chi, wrth fynd ati i geisio adnabod y lluniau?",geisio,SM,L,ceisio,"Os na wnaethoch chi gystadlu, tybed fuodd yna grafu pen a dadlau yn eich tŷ chi, wrth fynd ati i ceisio adnabod y lluniau?",5.327133655548096,5.495391845703125
96,goldfish-models/cym_latn_10mb,cy_ccg_test:00438,"This gave de Gaulle strength in Évian negotiations in May 1961, but because of his numerous public expressions of his desire to end the war as soon as possible, he had to make several concessions to the FLN.","Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",bosib,SM,MS,posib,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn posib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",5.627410411834717,5.696565628051758
97,goldfish-models/cym_latn_10mb,cy_ccg_dev:00223,If quoting these words seems odd in an article boosting a tourist destination: there is a point to it all.,Os yw dyfynnu'r geiriau hyn i weld yn rhyfedd mewn erthygl yn hybu cyrchfan twristiaeth: mae pwynt i hyn i gyd.,weld,SM,L,gweld,Os yw dyfynnu'r geiriau hyn i gweld yn rhyfedd mewn erthygl yn hybu cyrchfan twristiaeth: mae pwynt i hyn i gyd.,5.538332939147949,5.780527114868164
98,goldfish-models/cym_latn_10mb,cy_ccg_train:01113,,"Dechreuodd Mihangel y ddeiseb pum mis yn ôl ac er ei fod heb atynnu llawer o lofnodion pryd hynny, mae'r ddeiseb wedi cyrraedd 1,000 o lofnodion erbyn hyn.",ddeiseb,SM,MS,deiseb,"Dechreuodd Mihangel y deiseb pum mis yn ôl ac er ei fod heb atynnu llawer o lofnodion pryd hynny, mae'r ddeiseb wedi cyrraedd 1,000 o lofnodion erbyn hyn.",5.09317684173584,5.140895366668701
99,goldfish-models/cym_latn_10mb,cy_ccg_test:00588,"But they are accused of failing to plan the future of services after the cuts, following a freedom of information request from Friends of Ceredigion Young Musicians.","Ond maen nhw'n cael eu cyhuddo o fethu â chynllunio dyfodol y gwasanaethau ar ôl y toriadau, yn dilyn cais rhyddid gwybodaeth gan Gyfeillion Cerddorion Ifanc Ceredigion.",cael,no_mutation,no_mutation,gael,"Ond maen nhw'n gael eu cyhuddo o fethu â chynllunio dyfodol y gwasanaethau ar ôl y toriadau, yn dilyn cais rhyddid gwybodaeth gan Gyfeillion Cerddorion Ifanc Ceredigion.",5.081027030944824,5.270940780639648
100,goldfish-models/cym_latn_10mb,cy_ccg_train:01213,,"Angharad Lee, cyfarwyddwraig flaenllaw o fro'r Eisteddfod, sy'n gyfrifol am lwyfannu'r sioe, a hithau wedi gweithio ar nifer o brosiectau mawr yr Eisteddfod dros y blynyddoedd diwethaf.",lwyfannu,SM,L,llwyfannu,"Angharad Lee, cyfarwyddwraig flaenllaw o fro'r Eisteddfod, sy'n gyfrifol am llwyfannu'r sioe, a hithau wedi gweithio ar nifer o brosiectau mawr yr Eisteddfod dros y blynyddoedd diwethaf.",4.637854099273682,4.674959659576416
101,goldfish-models/cym_latn_10mb,cy_ccg_test:00342,"Between 6 November and 8 December 2018, Theatr Genedlaethol Cymru will be touring Wales staging the drama of Nurses.","Rhwng 6 Tachwedd a 8 Rhagfyr 2018, bydd Theatr Genedlaethol Cymru yn teithio ledled Cymru yn llwyfannu drama Nyrsys.",Genedlaethol,SM,MS,Cenedlaethol,"Rhwng 6 Tachwedd a 8 Rhagfyr 2018, bydd Theatr Cenedlaethol Cymru yn teithio ledled Cymru yn llwyfannu drama Nyrsys.",5.078163146972656,5.294647693634033
102,goldfish-models/cym_latn_10mb,cy_ccg_train:00685,I am not saying too much to say that without you I would not have reached the place.,Nid wyf yn deud gormod wrth ddweud na hebdda ti ni buaswn wedi cyrraedd yr lle.,ddweud,SM,L,dweud,Nid wyf yn deud gormod wrth dweud na hebdda ti ni buaswn wedi cyrraedd yr lle.,5.825584411621094,5.956532001495361
103,goldfish-models/cym_latn_10mb,cy_ccg_dev:00375,But beyond that it can be said to be as pure a translation as a translation can be.,Ond y tu hwnt i hynny gellid dweud ei fod yn gyfieithiad mor bur ag y gall cyfieithiad fod.,fod,SM,L,bod,Ond y tu hwnt i hynny gellid dweud ei bod yn gyfieithiad mor bur ag y gall cyfieithiad fod.,4.8221588134765625,4.955520153045654
104,goldfish-models/cym_latn_10mb,cy_ccg_dev:00385,European and UK legislation protects certain species and sites; there is also local and national planning policy and guidance on wildlife protection.,Mae deddfwriaeth Ewrop a'r Deyrnas Unedig yn diogelu rhai rhywogaethau a safleoedd; mae yna hefyd bolisi cynllunio a chanllawiau lleol a chenedlaethol ar ddiogelu bywyd gwyllt.,rhai,no_mutation,no_mutation,rai,Mae deddfwriaeth Ewrop a'r Deyrnas Unedig yn diogelu rai rhywogaethau a safleoedd; mae yna hefyd bolisi cynllunio a chanllawiau lleol a chenedlaethol ar ddiogelu bywyd gwyllt.,4.725944995880127,4.862351894378662
105,goldfish-models/cym_latn_10mb,cy_ccg_test:00310,"Powys lost much of its territory, which used to extend east of the existing border, including the old center, Pengwern.","Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin bresennol, gan gynnwys yr hen ganolfan, Pengwern.",ganolfan,SM,MS,canolfan,"Collodd Powys cryn dipyn o'i thiriogaeth, oedd yn arfer ymestyn i'r dwyrain o'r ffin bresennol, gan gynnwys yr hen canolfan, Pengwern.",4.659232139587402,4.723264217376709
106,goldfish-models/cym_latn_10mb,cy_ccg_test:00946,The phone rang when Tom was in the middle of his lunch.,Canodd y ffôn pan oedd Tom ar ganol ei ginio.,ginio,SM,L,cinio,Canodd y ffôn pan oedd Tom ar ganol ei cinio.,5.350544452667236,5.318448066711426
107,goldfish-models/cym_latn_10mb,cy_ccg_dev:00112,"And where you get mountains, you can often find waterfalls too!","A ble cewch fynyddoedd, yn aml iawn cewch raeadrau hefyd!",raeadrau,SM,MS,rhaeadrau,"A ble cewch fynyddoedd, yn aml iawn cewch rhaeadrau hefyd!",5.282977104187012,5.71061897277832
108,goldfish-models/cym_latn_10mb,cy_ccg_train:00070,"This is not a sermon, or a compulsion, unless the insight of a student receiving education through the medium of Welsh and English.","Nid pregeth, neu orfodaeth yw hyn, onid mewnwelediad gan fyfyriwr sy'n derbyn addysg trwy'r Gymraeg ac yn y Saesneg.",Gymraeg,SM,MS,Cymraeg,"Nid pregeth, neu orfodaeth yw hyn, onid mewnwelediad gan fyfyriwr sy'n derbyn addysg trwy'r Cymraeg ac yn y Saesneg.",5.436418533325195,5.676148414611816
109,goldfish-models/cym_latn_10mb,cy_ccg_dev:00064,"So, without being able to trust anyone else, here are my reasons for staying:","Felly, heb i mi fedru ymddiried ym marn unrhyw un arall, dyma fy rhesymau am aros:",fedru,SM,MS,medru,"Felly, heb i mi medru ymddiried ym marn unrhyw un arall, dyma fy rhesymau am aros:",5.086100101470947,5.1919145584106445
110,goldfish-models/cym_latn_10mb,cy_ccg_dev:00299,"If releasing The Platform on a seasonal basis has taught me anything, it's that time goes by so fast it's quite skyscrapers.","Os ma' rhyddhau Y Platfform yn dymhorol wedi dysgu unrhyw beth i mi, hynny ydi for amser yn mynd mor sydyn mae e'n eitha sgêri.",for,SM,L,mor,"Os ma' rhyddhau Y Platfmorm yn dymhorol wedi dysgu unrhyw beth i mi, hynny ydi mor amser yn mynd mor sydyn mae e'n eitha sgêri.",6.2666473388671875,6.330992698669434
111,goldfish-models/cym_latn_10mb,cy_ccg_train:00431,I fear this will again be a complete waste of money.,Ofnaf mai gwastraff llwyr o arian fydd hyn eto.,fydd,SM,MS,bydd,Ofnaf mai gwastraff llwyr o arian bydd hyn eto.,5.830644130706787,6.216590881347656
112,goldfish-models/cym_latn_10mb,cy_ccg_test:00345,"At the end of last year Elfed Wyn Jones, Trawsfynydd, decided to make a stand to call for devolution of broadcasting to Wales, by fasting for a week - with water only for subsistence - in an attempt to draw people 's attention to this issue he believes so strong in it.","Ar ddiwedd y llynedd penderfynodd Elfed Wyn Jones, Trawsfynydd, wneud safiad er mwyn galw am ddatganoli darlledu i Gymru, drwy ymprydio am wythnos – efo dŵr yn unig fel cynhaliaeth - er mwyn ceisio tynnu sylw pobl at y mater yma y mae'n credu mor gryf ynddo.",mor,no_mutation,no_mutation,for,"Ar ddiwedd y llynedd penderfynodd Elfed Wyn Jones, Trawsfynydd, wneud safiad er mwyn galw am ddatganoli darlledu i Gymru, drwy ymprydio am wythnos – efo dŵr yn unig fel cynhaliaeth - er mwyn ceisio tynnu sylw pobl at y mater yma y mae'n credu for gryf ynddo.",5.105395317077637,5.292087554931641
113,goldfish-models/cym_latn_10mb,cy_ccg_dev:00055,"They buy and cook food for each other every night, like an old married couple; but leave the dishes everywhere.","Maen nhw'n prynu a choginio bwyd i'w gilydd pob nos, fel pâr hen briod; ond yn gadael y llestri ym mhob man.",gadael,no_mutation,no_mutation,adael,"Maen nhw'n prynu a choginio bwyd i'w gilydd pob nos, fel pâr hen briod; ond yn adael y llestri ym mhob man.",4.797993183135986,4.95970344543457
114,goldfish-models/cym_latn_10mb,cy_ccg_test:00438,"This gave de Gaulle strength in Évian negotiations in May 1961, but because of his numerous public expressions of his desire to end the war as soon as possible, he had to make several concessions to the FLN.","Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i ddymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",ddymuniad,SM,L,dymuniad,"Rhoddodd hyn gryfder i de Gaulle yn nhrafodaethau Évian ym Mai 1961, ond oherwydd ei fynegiadau cyhoeddus niferus o'i dymuniad i ddod â therfyn i'r rhyfel mor gynted ag oedd yn bosib, bu rhaid iddo wneud nifer o gonsesiynau i'r FLN.",5.627410411834717,5.610715389251709
115,goldfish-models/cym_latn_10mb,cy_ccg_train:00810,"The farmers called for rain, and it came, incessantly until mid-May, with strong winds, snow, hail and riots to follow.","Y ffermwyr yn galw am law, ac fe ddaeth, yn ddi-baid hyd ganol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.",ganol,SM,L,canol,"Y ffermwyr yn galw am law, ac fe ddaeth, yn ddi-baid hyd canol Mai, a gwyntoedd cryfion, eira, cenllysg a therfysg i'w ganlyn.",5.296584606170654,5.327592849731445
116,goldfish-models/cym_latn_10mb,cy_ccg_train:00717,We have some great stories about the weather.,Mae gennon ni rai straeon gwych am y tywydd.,rai,SM,L,rhai,Mae gennon ni rhai straeon gwych am y tywydd.,4.9493231773376465,5.0084614753723145
117,goldfish-models/cym_latn_10mb,cy_ccg_test:00174,The teacher came to school even though he was ill.,Daeth yr athro i'r ysgol er ei fod e'n dost.,fod,SM,L,bod,Daeth yr athro i'r ysgol er ei bod e'n dost.,3.9846091270446777,3.928055763244629
